,pricebandupper,symbol,applicableMargin,bcEndDate,totalSellQuantity,adhocMargin,companyName,marketType,exDate,bcStartDate,css_status_desc,dayHigh,basePrice,securityVar,pricebandlower,sellQuantity5,sellQuantity4,sellQuantity3,cm_adj_high_dt,sellQuantity2,dayLow,sellQuantity1,quantityTraded,pChange,totalTradedValue,deliveryToTradedQuantity,totalBuyQuantity,averagePrice,indexVar,cm_ffm,purpose,buyPrice2,secDate,buyPrice1,high52,previousClose,ndEndDate,low52,buyPrice4,buyPrice3,recordDate,deliveryQuantity,buyPrice5,priceBand,extremeLossMargin,cm_adj_low_dt,varMargin,sellPrice1,sellPrice2,totalTradedVolume,sellPrice3,sellPrice4,sellPrice5,change,surv_indicator,ndStartDate,buyQuantity4,isExDateFlag,buyQuantity3,buyQuantity2,buyQuantity1,series,faceValue,buyQuantity5,closePrice,open,isinCode,lastPrice
0,3057.45,RELIANCE,15.73,,450079.0,,Reliance Industries Limited,N,11-JUN-21,,Listed,2814.0,2779.5,12.23,2501.55,18.0,4.0,25.0,29-APR-22,5.0,2761.75,53.0,,0.24,59687.88,,222947.0,2788.15,,958951.64,DIVIDEND - RS 7 PER SHARE,2786.0,,2786.05,2856.15,2779.5,,2016.25,2785.9,2785.95,14-JUN-21,,2785.85,No Band,3.5,28-JUL-21,12.23,2786.95,2787.0,2140770.0,2787.15,2787.35,2787.55,6.55,,,80.0,False,4.0,92.0,5.0,EQ,10.0,60.0,0.0,2780.0,INE002A01018,2786.05
1,3784.15,TCS,13.04,,117799.0,,Tata Consultancy Services Limited,N,25-MAY-22,,Listed,3430.0,3440.15,9.54,3096.15,47.0,189.0,64.0,17-JAN-22,95.0,3380.0,49.0,,-1.57,7572.52,,103826.0,3398.57,,356308.16,DIVIDEND - RS 22 PER SHARE,3385.4,,3385.5,4043.0,3440.15,,3122.65,3385.2,3385.25,26-MAY-22,,3385.15,No Band,3.5,03-JUN-21,9.54,3386.15,3386.4,222815.0,3386.45,3386.5,3386.65,-54.15,,,2.0,False,2.0,3.0,100.0,EQ,1.0,5.0,0.0,3418.0,INE467B01029,3386.0
2,2505.05,HDFC,16.49,,119385.0,,Housing Development Finance Corporation Limited,N,31-MAY-22,,Listed,2287.0,2277.35,12.99,2049.65,26.0,147.0,24.0,15-NOV-21,17.0,2256.05,61.0,,-0.02,8556.98,,128978.0,2270.81,,412024.09,DIVIDEND - RS 30 PER SHARE,2276.4,,2276.6,3021.1,2277.35,,2046.0,2276.1,2276.15,01-JUN-22,,2276.05,No Band,3.5,08-MAR-22,12.99,2277.0,2277.4,376825.0,2277.55,2277.6,2277.7,-0.35,,,1.0,False,24.0,107.0,74.0,EQ,2.0,18.0,0.0,2257.0,INE001A01036,2277.0
3,523.05,WIPRO,15.7,,548651.0,,Wipro Limited,N,05-APR-22,,Listed,472.0,475.5,12.2,427.95,2386.0,1697.0,1072.0,14-OCT-21,849.0,464.2,814.0,,-1.83,7962.73,,536303.0,467.1,,70381.56,INTERIM DIVIDEND - RS 5 PER SHARE,466.5,,466.6,739.85,475.5,,443.2,466.4,466.45,06-APR-22,,466.35,No Band,3.5,25-MAY-22,12.2,466.75,466.8,1704716.0,466.85,466.9,466.95,-8.70,,,908.0,False,1621.0,934.0,100.0,EQ,2.0,2613.0,0.0,472.0,INE075A01022,466.8
4,299.95,ITC,13.96,,1660890.0,,ITC Limited,N,26-MAY-22,,Listed,272.9,272.7,10.46,245.45,8890.0,1639.0,2571.0,20-MAY-22,1830.0,269.7,1254.0,,-0.39,4726.67,,1150914.0,271.01,,238599.18,DIVIDEND - RS 6.25 PER SHARE,271.5,,271.55,282.35,272.7,,200.9,271.4,271.45,28-MAY-22,,271.35,No Band,3.5,09-JUL-21,10.46,271.65,271.7,1744093.0,271.75,271.8,271.85,-1.05,,,4827.0,False,5423.0,5677.0,1031.0,EQ,1.0,8277.0,0.0,272.4,INE154A01025,271.65
5,166.75,ONGC,19.63,,2018389.0,,Oil & Natural Gas Corporation Limited,N,21-FEB-22,,Listed,155.3,151.6,16.13,136.45,18387.0,15039.0,18266.0,08-MAR-22,11826.0,152.8,991.0,,1.52,18135.91,,1770345.0,154.18,,55307.94,INTERIM DIVIDEND - RS 1.75 PER SHARE,153.85,,153.9,194.95,151.6,,108.5,153.75,153.8,22-FEB-22,,153.7,No Band,3.5,23-AUG-21,16.13,153.95,154.0,11762819.0,154.05,154.1,154.15,2.3,,,21655.0,False,23415.0,4199.0,720.0,EQ,5.0,23694.0,0.0,153.1,INE213A01029,153.9
6,447.4,HINDALCO,21.46,23-AUG-21,733905.0,,Hindalco Industries Limited,N,12-AUG-21,17-AUG-21,Listed,406.2,406.75,17.96,366.1,1281.0,2578.0,560.0,29-MAR-22,201.0,395.95,206.0,,-0.65,11419.6,,727456.0,401.58,,59412.44,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,404.05,,404.1,636.0,406.75,,359.8,403.95,404.0,,,403.9,No Band,3.5,18-JUN-21,17.96,404.2,404.25,2843667.0,404.3,404.35,404.4,-2.65,,,1511.0,False,2341.0,905.0,681.0,EQ,1.0,2650.0,0.0,402.6,INE038A01020,404.1
7,170.5,NTPC,15.2,,1485367.0,,NTPC Limited,N,03-FEB-22,,Listed,157.85,155.0,11.7,139.5,24632.0,18086.0,12329.0,19-APR-22,3282.0,155.2,1247.0,,1.48,7090.37,,1466054.0,156.53,,73646.18,INTERIM DIVIDEND - RS 4 PER SHARE,157.2,,157.25,166.35,155.0,,110.45,157.1,157.15,05-FEB-22,,157.05,No Band,3.5,03-JUN-21,11.7,157.3,157.35,4529718.0,157.4,157.45,157.5,2.3,,,44098.0,False,14651.0,14749.0,1160.0,EQ,10.0,39918.0,0.0,155.8,INE733E01010,157.3
8,130.1,IOC,15.19,,1678116.0,,Indian Oil Corporation Limited,N,09-FEB-22,,Listed,118.6,118.3,11.69,106.5,35450.0,34363.0,13482.0,09-NOV-21,20149.0,116.7,4234.0,,-0.93,2624.23,,1919892.0,117.21,,30069.77,INTERIM DIVIDEND - RS  4 PER SHARE,117.15,,117.2,141.5,118.3,,101.9,117.05,117.1,10-FEB-22,,117.0,No Band,3.5,10-AUG-21,11.69,117.25,117.3,2238912.0,117.35,117.4,117.45,-1.10,,,35190.0,False,12310.0,8438.0,441.0,EQ,10.0,56613.0,0.0,118.3,INE242A01010,117.2
9,1473.35,GRASIM,16.84,27-AUG-21,123986.0,,Grasim Industries Limited,N,12-AUG-21,14-AUG-21,Listed,1339.9,1339.45,13.34,1205.55,61.0,79.0,1.0,18-JAN-22,14.0,1316.3,19.0,,-0.66,7995.51,,127977.0,1328.58,,50259.97,ANNUAL GENERAL MEETING/DIVIDEND - RS 5  PER SHARE/ SPECIAL DIVIDEND - RS 4 PER SHARE,1330.0,,1330.05,1929.8,1339.45,,1316.3,1329.9,1329.95,,,1329.85,No Band,3.5,06-JUN-22,13.34,1330.6,1330.65,601809.0,1330.75,1330.8,1330.9,-8.80,,,48.0,False,499.0,380.0,24.0,EQ,2.0,57.0,0.0,1334.0,INE047A01021,1330.65
