,pricebandupper,symbol,applicableMargin,bcEndDate,totalSellQuantity,adhocMargin,companyName,marketType,exDate,bcStartDate,css_status_desc,dayHigh,basePrice,securityVar,pricebandlower,sellQuantity5,sellQuantity4,sellQuantity3,cm_adj_high_dt,sellQuantity2,dayLow,sellQuantity1,quantityTraded,pChange,totalTradedValue,deliveryToTradedQuantity,totalBuyQuantity,averagePrice,indexVar,cm_ffm,purpose,buyPrice2,secDate,buyPrice1,high52,previousClose,ndEndDate,low52,buyPrice4,buyPrice3,recordDate,deliveryQuantity,buyPrice5,priceBand,extremeLossMargin,cm_adj_low_dt,varMargin,sellPrice1,sellPrice2,totalTradedVolume,sellPrice3,sellPrice4,sellPrice5,change,surv_indicator,ndStartDate,buyQuantity4,isExDateFlag,buyQuantity3,buyQuantity2,buyQuantity1,series,faceValue,buyQuantity5,closePrice,open,isinCode,lastPrice
0,3057.45,RELIANCE,15.73,,447715.0,,Reliance Industries Limited,N,11-JUN-21,,Listed,2814.0,2779.5,12.23,2501.55,50.0,7.0,20.0,29-APR-22,10.0,2761.75,1155.0,,0.26,59216.82,,218047.0,2788.15,,958951.64,DIVIDEND - RS 7 PER SHARE,2786.4,,2786.45,2856.15,2779.5,,2016.25,2786.25,2786.35,14-JUN-21,,2786.15,No Band,3.5,28-JUL-21,12.23,2787.0,2787.45,2123875.0,2787.6,2787.65,2787.7,7.35,,,16.0,False,80.0,9.0,7.0,EQ,10.0,3.0,0.0,2780.0,INE002A01018,2786.85
1,3784.15,TCS,13.04,,116525.0,,Tata Consultancy Services Limited,N,25-MAY-22,,Listed,3430.0,3440.15,9.54,3096.15,52.0,35.0,11.0,17-JAN-22,112.0,3380.0,48.0,,-1.46,7489.83,,101816.0,3398.69,,356308.16,DIVIDEND - RS 22 PER SHARE,3388.7,,3389.0,4043.0,3440.15,,3122.65,3388.4,3388.45,26-MAY-22,,3388.35,No Band,3.5,03-JUN-21,9.54,3390.6,3390.65,220374.0,3390.7,3390.75,3390.8,-50.15,,,11.0,False,10.0,78.0,10.0,EQ,1.0,48.0,0.0,3418.0,INE467B01029,3390.0
2,2505.05,HDFC,16.49,,119385.0,,Housing Development Finance Corporation Limited,N,31-MAY-22,,Listed,2287.0,2277.35,12.99,2049.65,26.0,147.0,24.0,15-NOV-21,17.0,2256.05,61.0,,-0.02,8556.98,,128978.0,2270.81,,412024.09,DIVIDEND - RS 30 PER SHARE,2276.4,,2276.6,3021.1,2277.35,,2046.0,2276.1,2276.15,01-JUN-22,,2276.05,No Band,3.5,08-MAR-22,12.99,2277.0,2277.4,376825.0,2277.55,2277.6,2277.7,-0.35,,,1.0,False,24.0,107.0,74.0,EQ,2.0,18.0,0.0,2257.0,INE001A01036,2277.0
3,523.05,WIPRO,15.7,,548651.0,,Wipro Limited,N,05-APR-22,,Listed,472.0,475.5,12.2,427.95,2386.0,1697.0,1072.0,14-OCT-21,849.0,464.2,814.0,,-1.83,7962.73,,536303.0,467.1,,70381.56,INTERIM DIVIDEND - RS 5 PER SHARE,466.5,,466.6,739.85,475.5,,443.2,466.4,466.45,06-APR-22,,466.35,No Band,3.5,25-MAY-22,12.2,466.75,466.8,1704716.0,466.85,466.9,466.95,-8.70,,,908.0,False,1621.0,934.0,100.0,EQ,2.0,2613.0,0.0,472.0,INE075A01022,466.8
4,299.95,ITC,13.96,,1652111.0,,ITC Limited,N,26-MAY-22,,Listed,272.9,272.7,10.46,245.45,4163.0,8580.0,970.0,20-MAY-22,2603.0,269.7,1833.0,,-0.37,4705.47,,1151385.0,271.01,,238599.18,DIVIDEND - RS 6.25 PER SHARE,271.55,,271.6,282.35,272.7,,200.9,271.45,271.5,28-MAY-22,,271.4,No Band,3.5,09-JUL-21,10.46,271.7,271.75,1736270.0,271.8,271.85,271.9,-1.00,,,3799.0,False,5996.0,2718.0,664.0,EQ,1.0,3913.0,0.0,272.4,INE154A01025,271.7
5,166.75,ONGC,19.63,,2001474.0,,Oil & Natural Gas Corporation Limited,N,21-FEB-22,,Listed,155.3,151.6,16.13,136.45,13679.0,22847.0,54495.0,08-MAR-22,4825.0,152.8,9169.0,,1.45,17946.3,,1729908.0,154.18,,55307.94,INTERIM DIVIDEND - RS 1.75 PER SHARE,153.75,,153.8,194.95,151.6,,108.5,153.65,153.7,22-FEB-22,,153.6,No Band,3.5,23-AUG-21,16.13,153.9,153.95,11639839.0,154.0,154.05,154.1,2.2,,,15530.0,False,16590.0,7260.0,3540.0,EQ,5.0,37693.0,0.0,153.1,INE213A01029,153.8
6,447.4,HINDALCO,21.46,23-AUG-21,733905.0,,Hindalco Industries Limited,N,12-AUG-21,17-AUG-21,Listed,406.2,406.75,17.96,366.1,1281.0,2578.0,560.0,29-MAR-22,201.0,395.95,206.0,,-0.65,11419.6,,727456.0,401.58,,59412.44,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,404.05,,404.1,636.0,406.75,,359.8,403.95,404.0,,,403.9,No Band,3.5,18-JUN-21,17.96,404.2,404.25,2843667.0,404.3,404.35,404.4,-2.65,,,1511.0,False,2341.0,905.0,681.0,EQ,1.0,2650.0,0.0,402.6,INE038A01020,404.1
7,170.5,NTPC,15.2,,1456585.0,,NTPC Limited,N,03-FEB-22,,Listed,157.85,155.0,11.7,139.5,26242.0,19222.0,15109.0,19-APR-22,2058.0,155.2,2252.0,,1.52,6894.4,,1443338.0,156.51,,73646.18,INTERIM DIVIDEND - RS 4 PER SHARE,157.25,,157.3,166.35,155.0,,110.45,157.15,157.2,05-FEB-22,,157.1,No Band,3.5,03-JUN-21,11.7,157.35,157.4,4405084.0,157.45,157.5,157.55,2.35,,,32307.0,False,12050.0,2676.0,563.0,EQ,10.0,44341.0,0.0,155.8,INE733E01010,157.35
8,130.1,IOC,15.19,,1678116.0,,Indian Oil Corporation Limited,N,09-FEB-22,,Listed,118.6,118.3,11.69,106.5,35450.0,34363.0,13482.0,09-NOV-21,20149.0,116.7,4234.0,,-0.93,2624.23,,1919892.0,117.21,,30069.77,INTERIM DIVIDEND - RS  4 PER SHARE,117.15,,117.2,141.5,118.3,,101.9,117.05,117.1,10-FEB-22,,117.0,No Band,3.5,10-AUG-21,11.69,117.25,117.3,2238912.0,117.35,117.4,117.45,-1.10,,,35190.0,False,12310.0,8438.0,441.0,EQ,10.0,56613.0,0.0,118.3,INE242A01010,117.2
9,1473.35,GRASIM,16.84,27-AUG-21,127419.0,,Grasim Industries Limited,N,12-AUG-21,14-AUG-21,Listed,1339.9,1339.45,13.34,1205.55,77.0,77.0,39.0,18-JAN-22,1.0,1316.3,187.0,,-0.77,7879.82,,124773.0,1328.55,,50259.97,ANNUAL GENERAL MEETING/DIVIDEND - RS 5  PER SHARE/ SPECIAL DIVIDEND - RS 4 PER SHARE,1329.0,,1329.1,1929.8,1339.45,,1316.3,1328.6,1328.7,,,1328.55,No Band,3.5,06-JUN-22,13.34,1329.15,1329.45,593114.0,1329.5,1329.6,1329.7,-10.35,,,7.0,False,7.0,40.0,148.0,EQ,2.0,51.0,0.0,1334.0,INE047A01021,1329.1
10,363.7,DLF,22.22,,461367.0,,DLF Limited,N,23-AUG-21,,Listed,330.45,330.65,18.72,297.6,3482.0,1409.0,1705.0,18-OCT-21,903.0,323.1,458.0,,-1.97,4857.65,,502842.0,326.53,,20461.57,DIVIDEND - RS 2 PER SHARE,323.9,,324.0,449.7,330.65,,279.45,323.8,323.85,24-AUG-21,,323.75,No Band,3.5,01-JUL-21,18.72,324.15,324.2,1487659.0,324.25,324.3,324.35,-6.50,,,1142.0,False,380.0,264.0,250.0,EQ,2.0,640.0,0.0,329.8,INE271C01023,324.15
