,pricebandupper,symbol,applicableMargin,bcEndDate,totalSellQuantity,adhocMargin,companyName,marketType,exDate,bcStartDate,css_status_desc,dayHigh,basePrice,securityVar,pricebandlower,sellQuantity5,sellQuantity4,sellQuantity3,cm_adj_high_dt,sellQuantity2,dayLow,sellQuantity1,quantityTraded,pChange,totalTradedValue,deliveryToTradedQuantity,totalBuyQuantity,averagePrice,indexVar,cm_ffm,purpose,buyPrice2,secDate,buyPrice1,high52,previousClose,ndEndDate,low52,buyPrice4,buyPrice3,recordDate,deliveryQuantity,buyPrice5,priceBand,extremeLossMargin,cm_adj_low_dt,varMargin,sellPrice1,sellPrice2,totalTradedVolume,sellPrice3,sellPrice4,sellPrice5,change,surv_indicator,ndStartDate,buyQuantity4,isExDateFlag,buyQuantity3,buyQuantity2,buyQuantity1,series,faceValue,buyQuantity5,closePrice,open,isinCode,lastPrice
0,3057.45,RELIANCE,15.73,,454954.0,,Reliance Industries Limited,N,11-JUN-21,,Listed,2814.0,2779.5,12.23,2501.55,91.0,80.0,61.0,29-APR-22,104.0,2761.75,3.0,,0.05,65741.73,,218283.0,2787.3,,958951.64,DIVIDEND - RS 7 PER SHARE,2780.45,,2780.55,2856.15,2779.5,,2016.25,2780.2,2780.25,14-JUN-21,,2780.1,No Band,3.5,28-JUL-21,12.23,2781.0,2781.2,2358617.0,2781.35,2781.4,2781.45,1.5,,,1.0,False,1.0,100.0,8.0,EQ,10.0,97.0,0.0,2780.0,INE002A01018,2781.0
1,3784.15,TCS,13.04,,122315.0,,Tata Consultancy Services Limited,N,25-MAY-22,,Listed,3430.0,3440.15,9.54,3096.15,244.0,266.0,42.0,17-JAN-22,57.0,3380.0,8.0,,-1.45,8037.8,,106014.0,3397.93,,356308.16,DIVIDEND - RS 22 PER SHARE,3389.45,,3389.5,4043.0,3440.15,,3122.65,3389.3,3389.4,26-MAY-22,,3389.0,No Band,3.5,03-JUN-21,9.54,3390.25,3390.3,236550.0,3390.35,3390.4,3390.7,-49.90,,,2.0,False,10.0,25.0,3.0,EQ,1.0,37.0,0.0,3418.0,INE467B01029,3390.25
2,2505.05,HDFC,16.49,,118149.0,,Housing Development Finance Corporation Limited,N,31-MAY-22,,Listed,2287.0,2277.35,12.99,2049.65,2.0,50.0,41.0,15-NOV-21,50.0,2256.05,140.0,,0.0,9585.74,,133755.0,2271.19,,412024.09,DIVIDEND - RS 30 PER SHARE,2277.1,,2277.35,3021.1,2277.35,,2046.0,2276.95,2277.0,01-JUN-22,,2276.9,No Band,3.5,08-MAR-22,12.99,2277.65,2277.8,422058.0,2277.85,2277.9,2277.95,,,,105.0,False,250.0,20.0,45.0,EQ,2.0,84.0,0.0,2257.0,INE001A01036,2277.35
3,523.05,WIPRO,15.7,,548392.0,,Wipro Limited,N,05-APR-22,,Listed,472.0,475.5,12.2,427.95,766.0,707.0,1030.0,14-OCT-21,106.0,464.2,1.0,,-1.77,8672.33,,584510.0,467.08,,70381.56,INTERIM DIVIDEND - RS 5 PER SHARE,467.15,,467.2,739.85,475.5,,443.2,467.05,467.1,06-APR-22,,467.0,No Band,3.5,25-MAY-22,12.2,467.3,467.35,1856711.0,467.45,467.5,467.55,-8.40,,,2344.0,False,1373.0,1983.0,463.0,EQ,2.0,1127.0,0.0,472.0,INE075A01022,467.1
4,299.95,ITC,13.96,,1751065.0,,ITC Limited,N,26-MAY-22,,Listed,272.9,272.7,10.46,245.45,9242.0,7057.0,1270.0,20-MAY-22,5162.0,269.7,3818.0,,-0.24,5166.98,,1160394.0,271.08,,238599.18,DIVIDEND - RS 6.25 PER SHARE,272.0,,272.05,282.35,272.7,,200.9,271.9,271.95,28-MAY-22,,271.85,No Band,3.5,09-JUL-21,10.46,272.1,272.15,1906071.0,272.2,272.25,272.3,-0.65,,,4068.0,False,3332.0,2262.0,785.0,EQ,1.0,5816.0,0.0,272.4,INE154A01025,272.05
5,166.75,ONGC,19.63,,2025713.0,,Oil & Natural Gas Corporation Limited,N,21-FEB-22,,Listed,155.3,151.6,16.13,136.45,23798.0,24234.0,17698.0,08-MAR-22,15001.0,152.8,8323.0,,1.98,20132.67,,1716448.0,154.2,,55307.94,INTERIM DIVIDEND - RS 1.75 PER SHARE,154.5,,154.55,194.95,151.6,,108.5,154.4,154.45,22-FEB-22,,154.35,No Band,3.5,23-AUG-21,16.13,154.6,154.65,13056203.0,154.7,154.75,154.8,3.0,,,17152.0,False,7224.0,10723.0,7172.0,EQ,5.0,18953.0,0.0,153.1,INE213A01029,154.6
6,447.4,HINDALCO,21.46,23-AUG-21,724718.0,,Hindalco Industries Limited,N,12-AUG-21,17-AUG-21,Listed,406.2,406.75,17.96,366.1,1987.0,235.0,323.0,29-MAR-22,402.0,395.95,286.0,,-0.36,12391.96,,724922.0,401.8,,59412.44,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,405.05,,405.1,636.0,406.75,,359.8,404.95,405.0,,,404.9,No Band,3.5,18-JUN-21,17.96,405.2,405.25,3084111.0,405.3,405.35,405.4,-1.45,,,1947.0,False,1176.0,10.0,25.0,EQ,1.0,2560.0,0.0,402.6,INE038A01020,405.3
7,170.5,NTPC,15.2,,1434737.0,,NTPC Limited,N,03-FEB-22,,Listed,158.15,155.0,11.7,139.5,19244.0,33800.0,27695.0,19-APR-22,6021.0,155.2,1209.0,,2.0,8120.78,,1621022.0,156.69,,73646.18,INTERIM DIVIDEND - RS 4 PER SHARE,158.0,,158.05,166.35,155.0,,110.45,157.9,157.95,05-FEB-22,,157.85,No Band,3.5,03-JUN-21,11.7,158.1,158.15,5182703.0,158.2,158.25,158.3,3.1,,,41749.0,False,16068.0,12431.0,3312.0,EQ,10.0,37767.0,0.0,155.8,INE733E01010,158.1
8,130.1,IOC,15.19,,1690115.0,,Indian Oil Corporation Limited,N,09-FEB-22,,Listed,118.6,118.3,11.69,106.5,34586.0,14909.0,20473.0,09-NOV-21,4085.0,116.7,420.0,,-0.93,2773.8,,1939508.0,117.2,,30069.77,INTERIM DIVIDEND - RS  4 PER SHARE,117.1,,117.15,141.5,118.3,,101.9,117.0,117.05,10-FEB-22,,116.95,No Band,3.5,10-AUG-21,11.69,117.2,117.25,2366725.0,117.3,117.35,117.4,-1.10,,,134154.0,False,26939.0,6339.0,1725.0,EQ,10.0,29065.0,0.0,118.3,INE242A01010,117.2
9,1473.35,GRASIM,16.84,27-AUG-21,120895.0,,Grasim Industries Limited,N,12-AUG-21,14-AUG-21,Listed,1339.9,1339.45,13.34,1205.55,2.0,41.0,345.0,18-JAN-22,100.0,1316.3,43.0,,-0.17,8694.48,,138906.0,1328.86,,50259.97,ANNUAL GENERAL MEETING/DIVIDEND - RS 5  PER SHARE/ SPECIAL DIVIDEND - RS 4 PER SHARE,1337.0,,1337.1,1929.8,1339.45,,1316.3,1336.8,1336.95,,,1336.75,No Band,3.5,06-JUN-22,13.34,1337.15,1337.4,654281.0,1337.45,1337.5,1337.7,-2.30,,,2.0,False,7.0,500.0,17.0,EQ,2.0,12.0,0.0,1334.0,INE047A01021,1337.15
10,363.7,DLF,22.22,,464211.0,,DLF Limited,N,23-AUG-21,,Listed,330.45,330.65,18.72,297.6,1040.0,443.0,671.0,18-OCT-21,36.0,323.05,33.0,,-1.89,5176.12,,527312.0,326.36,,20461.57,DIVIDEND - RS 2 PER SHARE,324.3,,324.35,449.7,330.65,,279.45,324.2,324.25,24-AUG-21,,324.15,No Band,3.5,01-JUL-21,18.72,324.4,324.45,1586016.0,324.5,324.55,324.6,-6.25,,,936.0,False,1042.0,421.0,310.0,EQ,2.0,1110.0,0.0,329.8,INE271C01023,324.4
11,1057.0,CIPLA,14.15,25-AUG-21,160902.0,,Cipla Limited,N,09-AUG-21,11-AUG-21,Listed,979.7,960.95,10.65,864.9,1.0,42.0,130.0,15-MAR-22,1557.0,960.5,95.0,,1.84,5521.29,,336070.0,972.38,,49619.71,ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE,978.55,,978.6,1083.0,960.95,,850.0,978.45,978.5,,,978.4,No Band,3.5,17-DEC-21,10.65,978.95,979.0,567812.0,979.05,979.1,979.15,17.65,,,199.0,False,528.0,50.0,20.0,EQ,2.0,146.0,0.0,960.95,INE059A01026,978.6
12,2583.5,SIEMENS,15.28,04-FEB-22,39968.0,,Siemens Limited,N,20-JAN-22,22-JAN-22,Listed,2358.85,2348.65,11.78,2113.8,200.0,1.0,3.0,13-DEC-21,65.0,2327.9,164.0,,0.19,564.32,,46834.0,2344.12,,20910.05,DIVIDEND - RS 8 PER SHARE,2353.0,,2353.05,2576.85,2348.65,,1920.0,2352.9,2352.95,,,2352.75,No Band,3.5,28-JUL-21,11.78,2354.75,2354.8,24074.0,2354.9,2354.95,2355.0,4.45,,,3.0,False,1.0,10.0,33.0,EQ,2.0,11.0,0.0,2344.1,INE003A01024,2353.1
13,360.95,BPCL,16.22,,567327.0,,Bharat Petroleum Corporation Limited,N,10-FEB-22,,Listed,327.9,328.15,12.72,295.35,2367.0,3529.0,1166.0,14-SEP-21,993.0,320.0,1088.0,,-1.71,3756.72,,647707.0,322.58,,31320.97,INTERIM DIVIDEND - RS 5 PER SHARE,322.4,,322.45,503.0,328.15,,312.2,322.3,322.35,11-FEB-22,,322.25,No Band,3.5,26-MAY-22,12.72,322.55,322.6,1164584.0,322.65,322.7,322.75,-5.60,,,107.0,False,1.0,31.0,7.0,EQ,10.0,2664.0,0.0,327.5,INE029A01011,322.55
14,2611.3,SRF,18.95,,60461.0,,SRF Limited,N,03-FEB-22,,Listed,2393.95,2373.95,15.45,2136.6,7.0,7.0,21.0,08-APR-22,3.0,2331.0,50.0,,-1.11,1802.68,,60337.0,2354.57,,34480.75,INTERIM DIVIDEND - RS 4.75 PER SHARE,2345.55,,2346.05,2773.35,2373.95,,1304.2,2345.4,2345.5,04-FEB-22,,2345.3,No Band,3.5,03-JUN-21,15.45,2347.65,2347.75,76561.0,2347.8,2347.9,2347.95,-26.30,,,28.0,False,5.0,8.0,1.0,EQ,10.0,17.0,0.0,2375.0,INE647A01010,2347.65
15,3883.0,BRITANNIA,13.32,28-JUN-22,39510.0,,Britannia Industries Limited,N,20-JUN-22,22-JUN-22,Listed,3535.0,3530.0,9.82,3177.0,1.0,9.0,2.0,14-SEP-21,19.0,3450.05,4.0,,-1.73,2552.36,,44130.0,3477.38,,41662.99,ANNUAL GENERAL MEETING/DIVIDEND - RS 56.50 PER SHARE,3467.35,,3467.4,4153.0,3530.0,,3050.0,3466.9,3467.15,,,3466.85,No Band,3.5,08-MAR-22,9.82,3468.95,3469.0,73399.0,3469.15,3469.4,3469.5,-61.00,,,1.0,False,1.0,1.0,2.0,EQ,1.0,1.0,0.0,3530.0,INE216A01030,3469.0
16,3390.05,MINDTREE,21.12,,65700.0,,MindTree Limited,N,21-OCT-21,,Listed,3062.0,3081.9,17.62,2773.75,4.0,25.0,155.0,18-NOV-21,3.0,2980.0,61.0,,-2.85,4466.27,,59389.0,3006.98,,19812.05,INTERIM DIVIDEND - RS 10 PER SHARE,2993.1,,2993.5,5060.0,3081.9,,2351.0,2993.0,2993.05,22-OCT-21,,2992.7,No Band,3.5,04-JUN-21,17.62,2994.0,2994.95,148530.0,2995.0,2995.15,2995.2,-87.90,,,200.0,False,25.0,4.0,29.0,EQ,10.0,22.0,0.0,3055.25,INE018I01017,2994.0
17,162.35,GAIL,17.38,,1065024.0,,GAIL (India) Limited,N,21-APR-22,,Listed,149.35,147.6,13.88,132.85,12407.0,3452.0,9691.0,19-APR-22,3536.0,146.0,1995.0,,0.88,2394.74,,1157414.0,148.28,,26871.44,BUYBACK,148.8,,148.85,173.5,147.6,,125.2,148.7,148.75,22-APR-22,,148.65,No Band,3.5,20-DEC-21,13.88,148.9,148.95,1615013.0,149.0,149.05,149.1,1.3,,,6565.0,False,2392.0,1000.0,1829.0,EQ,10.0,10070.0,0.0,146.1,INE129A01019,148.9
18,86.55,ZOMATO,26.09,,3118661.0,,Zomato Limited,N,,,Listed,71.0,72.15,22.59,57.75,67459.0,29632.0,28304.0,16-NOV-21,4303.0,69.2,525.0,,-2.43,8846.03,,2274536.0,70.1,,10223.28,,70.3,,70.35,169.0,72.15,,50.05,70.2,70.25,,,70.15,20.0,3.5,10-MAY-22,22.59,70.4,70.45,12619158.0,70.5,70.55,70.6,-1.75,,,62119.0,False,19316.0,13918.0,8330.0,EQ,1.0,6729.0,0.0,70.0,INE758T01015,70.4
19,564.75,MARICO,13.62,,167688.0,,Marico Limited,N,04-FEB-22,,Listed,513.4,513.45,10.12,462.15,275.0,52.0,8.0,18-OCT-21,22.0,506.35,605.0,,-0.87,556.11,,205551.0,508.83,,26550.48,INTERIM DIVIDEND - RS 6.25 PER SHARE,508.65,,508.7,607.7,513.45,,455.65,508.5,508.6,07-FEB-22,,508.45,No Band,3.5,27-JAN-22,10.12,509.0,509.05,109291.0,509.1,509.2,509.25,-4.45,,,284.0,False,1348.0,110.0,15.0,EQ,1.0,724.0,0.0,513.4,INE196A01026,509.0
