,pricebandupper,symbol,applicableMargin,bcEndDate,totalSellQuantity,adhocMargin,companyName,marketType,exDate,bcStartDate,css_status_desc,dayHigh,basePrice,securityVar,pricebandlower,sellQuantity5,sellQuantity4,sellQuantity3,cm_adj_high_dt,sellQuantity2,dayLow,sellQuantity1,quantityTraded,pChange,totalTradedValue,deliveryToTradedQuantity,totalBuyQuantity,averagePrice,indexVar,cm_ffm,purpose,buyPrice2,secDate,buyPrice1,high52,previousClose,ndEndDate,low52,buyPrice4,buyPrice3,recordDate,deliveryQuantity,buyPrice5,priceBand,extremeLossMargin,cm_adj_low_dt,varMargin,sellPrice1,sellPrice2,totalTradedVolume,sellPrice3,sellPrice4,sellPrice5,change,surv_indicator,ndStartDate,buyQuantity4,isExDateFlag,buyQuantity3,buyQuantity2,buyQuantity1,series,faceValue,buyQuantity5,closePrice,open,isinCode,lastPrice
0,3057.45,RELIANCE,15.73,,447715.0,,Reliance Industries Limited,N,11-JUN-21,,Listed,2814.0,2779.5,12.23,2501.55,50.0,7.0,20.0,29-APR-22,10.0,2761.75,1155.0,,0.26,59216.82,,218047.0,2788.15,,958951.64,DIVIDEND - RS 7 PER SHARE,2786.4,,2786.45,2856.15,2779.5,,2016.25,2786.25,2786.35,14-JUN-21,,2786.15,No Band,3.5,28-JUL-21,12.23,2787.0,2787.45,2123875.0,2787.6,2787.65,2787.7,7.35,,,16.0,False,80.0,9.0,7.0,EQ,10.0,3.0,0.0,2780.0,INE002A01018,2786.85
1,3784.15,TCS,13.04,,117951.0,,Tata Consultancy Services Limited,N,25-MAY-22,,Listed,3430.0,3440.15,9.54,3096.15,36.0,14.0,48.0,17-JAN-22,13.0,3380.0,102.0,,-1.40,7257.32,,102837.0,3399.02,,356308.16,DIVIDEND - RS 22 PER SHARE,3391.25,,3392.0,4043.0,3440.15,,3122.65,3391.15,3391.2,26-MAY-22,,3391.0,No Band,3.5,03-JUN-21,9.54,3392.05,3392.45,213512.0,3392.85,3393.0,3393.1,-48.15,,,66.0,False,15.0,1.0,12.0,EQ,1.0,94.0,0.0,3418.0,INE467B01029,3392.0
2,2505.05,HDFC,16.49,,119599.0,,Housing Development Finance Corporation Limited,N,31-MAY-22,,Listed,2287.0,2277.35,12.99,2049.65,363.0,50.0,24.0,15-NOV-21,51.0,2256.05,42.0,,-0.04,8373.17,,127091.0,2270.69,,412024.09,DIVIDEND - RS 30 PER SHARE,2275.65,,2275.7,3021.1,2277.35,,2046.0,2275.55,2275.6,01-JUN-22,,2275.5,No Band,3.5,08-MAR-22,12.99,2276.4,2276.5,368750.0,2276.65,2276.7,2276.75,-0.95,,,51.0,False,36.0,41.0,9.0,EQ,2.0,85.0,0.0,2257.0,INE001A01036,2276.4
3,523.05,WIPRO,15.7,,581288.0,,Wipro Limited,N,05-APR-22,,Listed,472.0,475.5,12.2,427.95,2440.0,692.0,829.0,14-OCT-21,605.0,464.2,2.0,,-2.04,7727.81,,518419.0,467.13,,70381.56,INTERIM DIVIDEND - RS 5 PER SHARE,465.6,,465.65,739.85,475.5,,443.2,465.5,465.55,06-APR-22,,465.45,No Band,3.5,25-MAY-22,12.2,465.8,465.85,1654317.0,465.9,465.95,466.0,-9.70,,,8221.0,False,1889.0,418.0,804.0,EQ,2.0,2115.0,0.0,472.0,INE075A01022,465.8
4,299.95,ITC,13.96,,1675680.0,,ITC Limited,N,26-MAY-22,,Listed,272.9,272.7,10.46,245.45,3864.0,3633.0,11703.0,20-MAY-22,2724.0,269.7,2059.0,,-0.51,4612.04,,1124724.0,271.0,,238599.18,DIVIDEND - RS 6.25 PER SHARE,271.2,,271.25,282.35,272.7,,200.9,271.1,271.15,28-MAY-22,,271.05,No Band,3.5,09-JUL-21,10.46,271.4,271.45,1701860.0,271.5,271.55,271.6,-1.40,,,6213.0,False,3564.0,1216.0,1584.0,EQ,1.0,5047.0,0.0,272.4,INE154A01025,271.3
5,166.75,ONGC,19.63,,2001474.0,,Oil & Natural Gas Corporation Limited,N,21-FEB-22,,Listed,155.3,151.6,16.13,136.45,13679.0,22847.0,54495.0,08-MAR-22,4825.0,152.8,9169.0,,1.45,17946.3,,1729908.0,154.18,,55307.94,INTERIM DIVIDEND - RS 1.75 PER SHARE,153.75,,153.8,194.95,151.6,,108.5,153.65,153.7,22-FEB-22,,153.6,No Band,3.5,23-AUG-21,16.13,153.9,153.95,11639839.0,154.0,154.05,154.1,2.2,,,15530.0,False,16590.0,7260.0,3540.0,EQ,5.0,37693.0,0.0,153.1,INE213A01029,153.8
6,447.4,HINDALCO,21.46,23-AUG-21,721333.0,,Hindalco Industries Limited,N,12-AUG-21,17-AUG-21,Listed,406.2,406.75,17.96,366.1,1342.0,761.0,213.0,29-MAR-22,10.0,395.95,748.0,,-0.61,11376.41,,716816.0,401.57,,59412.44,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,404.15,,404.25,636.0,406.75,,359.8,404.05,404.1,,,404.0,No Band,3.5,18-JUN-21,17.96,404.3,404.35,2832983.0,404.4,404.45,404.5,-2.50,,,2659.0,False,803.0,341.0,718.0,EQ,1.0,2855.0,0.0,402.6,INE038A01020,404.25
7,170.5,NTPC,15.2,,1456585.0,,NTPC Limited,N,03-FEB-22,,Listed,157.85,155.0,11.7,139.5,26242.0,19222.0,15109.0,19-APR-22,2058.0,155.2,2252.0,,1.52,6894.4,,1443338.0,156.51,,73646.18,INTERIM DIVIDEND - RS 4 PER SHARE,157.25,,157.3,166.35,155.0,,110.45,157.15,157.2,05-FEB-22,,157.1,No Band,3.5,03-JUN-21,11.7,157.35,157.4,4405084.0,157.45,157.5,157.55,2.35,,,32307.0,False,12050.0,2676.0,563.0,EQ,10.0,44341.0,0.0,155.8,INE733E01010,157.35
8,130.1,IOC,15.19,,1683773.0,,Indian Oil Corporation Limited,N,09-FEB-22,,Listed,118.6,118.3,11.69,106.5,33915.0,29011.0,5560.0,09-NOV-21,5619.0,116.7,374.0,,-1.01,2601.35,,1890194.0,117.21,,30069.77,INTERIM DIVIDEND - RS  4 PER SHARE,117.05,,117.1,141.5,118.3,,101.9,116.95,117.0,10-FEB-22,,116.9,No Band,3.5,10-AUG-21,11.69,117.15,117.2,2219392.0,117.25,117.3,117.35,-1.20,,,23307.0,False,42366.0,11662.0,10351.0,EQ,10.0,38452.0,0.0,118.3,INE242A01010,117.1
9,1473.35,GRASIM,16.84,27-AUG-21,127419.0,,Grasim Industries Limited,N,12-AUG-21,14-AUG-21,Listed,1339.9,1339.45,13.34,1205.55,77.0,77.0,39.0,18-JAN-22,1.0,1316.3,187.0,,-0.77,7879.82,,124773.0,1328.55,,50259.97,ANNUAL GENERAL MEETING/DIVIDEND - RS 5  PER SHARE/ SPECIAL DIVIDEND - RS 4 PER SHARE,1329.0,,1329.1,1929.8,1339.45,,1316.3,1328.6,1328.7,,,1328.55,No Band,3.5,06-JUN-22,13.34,1329.15,1329.45,593114.0,1329.5,1329.6,1329.7,-10.35,,,7.0,False,7.0,40.0,148.0,EQ,2.0,51.0,0.0,1334.0,INE047A01021,1329.1
