,pricebandupper,symbol,applicableMargin,bcEndDate,totalSellQuantity,adhocMargin,companyName,marketType,exDate,bcStartDate,css_status_desc,dayHigh,basePrice,securityVar,pricebandlower,sellQuantity5,sellQuantity4,sellQuantity3,cm_adj_high_dt,sellQuantity2,dayLow,sellQuantity1,quantityTraded,pChange,totalTradedValue,deliveryToTradedQuantity,totalBuyQuantity,averagePrice,indexVar,cm_ffm,purpose,buyPrice2,secDate,buyPrice1,high52,previousClose,ndEndDate,low52,buyPrice4,buyPrice3,recordDate,deliveryQuantity,buyPrice5,priceBand,extremeLossMargin,cm_adj_low_dt,varMargin,sellPrice1,sellPrice2,totalTradedVolume,sellPrice3,sellPrice4,sellPrice5,change,surv_indicator,ndStartDate,buyQuantity4,isExDateFlag,buyQuantity3,buyQuantity2,buyQuantity1,series,faceValue,buyQuantity5,closePrice,open,isinCode,lastPrice
0,3057.45,RELIANCE,15.73,,462838.0,,Reliance Industries Limited,N,11-JUN-21,,Listed,2814.0,2779.5,12.23,2501.55,65.0,80.0,106.0,29-APR-22,100.0,2761.75,1.0,2052618.0,-0.03,66245.5,40.13,220649.0,2787.24,,958951.64,DIVIDEND - RS 7 PER SHARE,2777.7,06-Jun-2022 10:00:00,2778.0,2856.15,2779.5,,2016.25,2777.35,2777.65,14-JUN-21,823656.0,2777.2,No Band,3.5,28-JUL-21,12.23,2778.6,2778.65,2376742.0,2778.7,2778.75,2778.8,-0.90,,,1.0,False,17.0,1842.0,190.0,EQ,10.0,25.0,0.0,2780.0,INE002A01018,2778.6
1,3784.15,TCS,13.04,,122797.0,,Tata Consultancy Services Limited,N,25-MAY-22,,Listed,3430.0,3440.15,9.54,3096.15,41.0,33.0,10.0,17-JAN-22,33.0,3380.0,25.0,205013.0,-1.43,8123.99,47.19,106282.0,3397.85,,356308.16,DIVIDEND - RS 22 PER SHARE,3390.05,06-Jun-2022 10:00:00,3390.1,4043.0,3440.15,,3122.65,3389.65,3390.0,26-MAY-22,96748.0,3389.55,No Band,3.5,03-JUN-21,9.54,3390.5,3390.85,239092.0,3390.9,3390.95,3391.0,-49.30,,,9.0,False,43.0,5.0,3.0,EQ,1.0,32.0,0.0,3418.0,INE467B01029,3390.85
2,2505.05,HDFC,16.49,,116665.0,,Housing Development Finance Corporation Limited,N,31-MAY-22,,Listed,2287.0,2277.35,12.99,2049.65,1.0,1.0,1.0,15-NOV-21,1.0,2256.05,5.0,352490.0,0.14,9901.05,62.82,133052.0,2271.45,,412024.09,DIVIDEND - RS 30 PER SHARE,2279.75,06-Jun-2022 10:00:00,2280.0,3021.1,2277.35,,2046.0,2279.6,2279.65,01-JUN-22,221437.0,2279.55,No Band,3.5,08-MAR-22,12.99,2280.45,2280.5,435891.0,2280.55,2280.6,2280.65,3.1,,,49.0,False,39.0,19.0,279.0,EQ,2.0,51.0,0.0,2257.0,INE001A01036,2280.45
3,523.05,WIPRO,15.7,,549746.0,,Wipro Limited,N,05-APR-22,,Listed,472.0,475.5,12.2,427.95,1437.0,660.0,1928.0,14-OCT-21,634.0,464.2,14.0,,-1.68,8716.47,,585094.0,467.08,,70381.56,INTERIM DIVIDEND - RS 5 PER SHARE,467.3,,467.4,739.85,475.5,,443.2,467.2,467.25,06-APR-22,,467.15,No Band,3.5,25-MAY-22,12.2,467.5,467.55,1866162.0,467.6,467.65,467.7,-8.00,,,1016.0,False,328.0,574.0,4.0,EQ,2.0,1929.0,0.0,472.0,INE075A01022,467.5
4,299.95,ITC,13.96,,1764186.0,,ITC Limited,N,26-MAY-22,,Listed,272.9,272.7,10.46,245.45,8652.0,6416.0,3450.0,20-MAY-22,2922.0,269.7,75.0,,-0.28,5226.33,,1150157.0,271.09,,238599.18,DIVIDEND - RS 6.25 PER SHARE,271.85,,271.9,282.35,272.7,,200.9,271.75,271.8,28-MAY-22,,271.7,No Band,3.5,09-JUL-21,10.46,271.95,272.0,1927894.0,272.05,272.1,272.15,-0.75,,,4006.0,False,1115.0,2464.0,2638.0,EQ,1.0,3517.0,0.0,272.4,INE154A01025,271.95
5,166.75,ONGC,19.63,,2003665.0,,Oil & Natural Gas Corporation Limited,N,21-FEB-22,,Listed,155.3,151.6,16.13,136.45,32382.0,21017.0,15751.0,08-MAR-22,17108.0,152.8,1327.0,,2.04,20329.79,,1727683.0,154.21,,55307.94,INTERIM DIVIDEND - RS 1.75 PER SHARE,154.6,,154.65,194.95,151.6,,108.5,154.5,154.55,22-FEB-22,,154.45,No Band,3.5,23-AUG-21,16.13,154.7,154.75,13183185.0,154.8,154.85,154.9,3.1,,,31582.0,False,13679.0,11933.0,576.0,EQ,5.0,22441.0,0.0,153.1,INE213A01029,154.7
6,447.4,HINDALCO,21.46,23-AUG-21,747934.0,,Hindalco Industries Limited,N,12-AUG-21,17-AUG-21,Listed,406.2,406.75,17.96,366.1,548.0,2566.0,501.0,29-MAR-22,10.0,395.95,1975.0,,-0.47,12504.37,,721657.0,401.83,,59412.44,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,404.7,,404.75,636.0,406.75,,359.8,404.6,404.65,,,404.55,No Band,3.5,18-JUN-21,17.96,404.85,404.9,3111857.0,404.95,405.0,405.05,-1.90,,,708.0,False,1075.0,2.0,70.0,EQ,1.0,2191.0,0.0,402.6,INE038A01020,404.85
7,170.5,NTPC,15.2,,1440297.0,,NTPC Limited,N,03-FEB-22,,Listed,158.15,155.0,11.7,139.5,27526.0,14304.0,27806.0,19-APR-22,15650.0,155.2,2916.0,,2.03,8387.61,,1634624.0,156.73,,73646.18,INTERIM DIVIDEND - RS 4 PER SHARE,158.05,,158.1,166.35,155.0,,110.45,157.95,158.0,05-FEB-22,,157.9,No Band,3.5,03-JUN-21,11.7,158.15,158.2,5351628.0,158.25,158.3,158.35,3.15,,,42051.0,False,30730.0,8456.0,18633.0,EQ,10.0,46488.0,0.0,155.8,INE733E01010,158.15
8,130.1,IOC,15.19,,1669835.0,,Indian Oil Corporation Limited,N,09-FEB-22,,Listed,118.6,118.3,11.69,106.5,33863.0,19918.0,19949.0,09-NOV-21,11780.0,116.7,12854.0,,-0.85,2849.45,,2322495.0,117.21,,30069.77,INTERIM DIVIDEND - RS  4 PER SHARE,117.2,,117.25,141.5,118.3,,101.9,117.1,117.15,10-FEB-22,,117.05,No Band,3.5,10-AUG-21,11.69,117.3,117.35,2431061.0,117.4,117.45,117.5,-1.00,,,19538.0,False,23078.0,4185.0,27.0,EQ,10.0,34919.0,0.0,118.3,INE242A01010,117.3
9,1473.35,GRASIM,16.84,27-AUG-21,124722.0,,Grasim Industries Limited,N,12-AUG-21,14-AUG-21,Listed,1340.0,1339.45,13.34,1205.55,12.0,29.0,32.0,18-JAN-22,30.0,1316.3,13.0,,-0.30,9048.35,,137028.0,1329.22,,50259.97,ANNUAL GENERAL MEETING/DIVIDEND - RS 5  PER SHARE/ SPECIAL DIVIDEND - RS 4 PER SHARE,1335.2,,1335.3,1929.8,1339.45,,1316.3,1335.05,1335.15,,,1335.0,No Band,3.5,06-JUN-22,13.34,1335.35,1335.45,680726.0,1335.5,1336.2,1336.25,-4.00,,,42.0,False,376.0,414.0,575.0,EQ,2.0,291.0,0.0,1334.0,INE047A01021,1335.45
