,pricebandupper,symbol,applicableMargin,bcEndDate,totalSellQuantity,adhocMargin,companyName,marketType,exDate,bcStartDate,css_status_desc,dayHigh,basePrice,securityVar,pricebandlower,sellQuantity5,sellQuantity4,sellQuantity3,cm_adj_high_dt,sellQuantity2,dayLow,sellQuantity1,quantityTraded,pChange,totalTradedValue,deliveryToTradedQuantity,totalBuyQuantity,averagePrice,indexVar,cm_ffm,purpose,buyPrice2,secDate,buyPrice1,high52,previousClose,ndEndDate,low52,buyPrice4,buyPrice3,recordDate,deliveryQuantity,buyPrice5,priceBand,extremeLossMargin,cm_adj_low_dt,varMargin,sellPrice1,sellPrice2,totalTradedVolume,sellPrice3,sellPrice4,sellPrice5,change,surv_indicator,ndStartDate,buyQuantity4,isExDateFlag,buyQuantity3,buyQuantity2,buyQuantity1,series,faceValue,buyQuantity5,closePrice,open,isinCode,lastPrice
0,3057.45,RELIANCE,15.73,,431336.0,,Reliance Industries Limited,N,11-JUN-21,,Listed,2814.0,2779.5,12.23,2501.55,32.0,71.0,59.0,29-APR-22,43.0,2761.75,204.0,11048210.0,0.52,58194.64,46.49,226293.0,2788.14,,958951.64,DIVIDEND - RS 7 PER SHARE,2792.75,03-Jun-2022 00:00:00,2792.8,2856.15,2779.5,,2016.25,2792.65,2792.7,14-JUN-21,5136072.0,2792.6,No Band,3.5,28-JUL-21,12.23,2794.0,2794.1,2087221.0,2794.25,2794.4,2794.45,14.5,,,8.0,False,104.0,8.0,27.0,EQ,10.0,80.0,0.0,2780.0,INE002A01018,2794.0
1,3784.15,TCS,13.04,,118145.0,,Tata Consultancy Services Limited,N,25-MAY-22,,Listed,3430.0,3440.15,9.54,3096.15,29.0,44.0,33.0,17-JAN-22,32.0,3380.0,141.0,1913622.0,-1.42,7143.99,58.36,101900.0,3399.13,,356308.16,DIVIDEND - RS 22 PER SHARE,3391.1,03-Jun-2022 00:00:00,3391.2,4043.0,3440.15,,3122.65,3391.0,3391.05,26-MAY-22,1116753.0,3390.85,No Band,3.5,03-JUN-21,9.54,3391.25,3391.35,210171.0,3391.45,3391.5,3391.55,-48.95,,,163.0,False,77.0,8.0,10.0,EQ,1.0,2.0,0.0,3418.0,INE467B01029,3391.2
2,2505.05,HDFC,16.49,,117810.0,,Housing Development Finance Corporation Limited,N,31-MAY-22,,Listed,2287.0,2277.35,12.99,2049.65,151.0,5.0,50.0,15-NOV-21,57.0,2256.05,269.0,2975522.0,0.08,8235.47,67.26,132197.0,2270.57,,412024.09,DIVIDEND - RS 30 PER SHARE,2279.15,03-Jun-2022 00:00:00,2279.2,3021.1,2277.35,,2046.0,2279.05,2279.1,01-JUN-22,2001189.0,2279.0,No Band,3.5,08-MAR-22,12.99,2279.25,2279.5,362705.0,2279.85,2279.9,2280.0,1.85,,,1.0,False,1.0,49.0,151.0,EQ,2.0,56.0,0.0,2257.0,INE001A01036,2279.2
3,523.05,WIPRO,15.7,,572042.0,,Wipro Limited,N,05-APR-22,,Listed,472.0,475.5,12.2,427.95,941.0,344.0,664.0,14-OCT-21,1883.0,464.2,2528.0,11634889.0,-1.79,7502.76,41.37,551946.0,467.15,,70381.56,INTERIM DIVIDEND - RS 5 PER SHARE,466.95,03-Jun-2022 00:00:00,467.0,739.85,475.5,,443.2,466.85,466.9,06-APR-22,4813606.0,466.8,No Band,3.5,25-MAY-22,12.2,467.05,467.1,1606071.0,467.15,467.2,467.25,-8.50,,,962.0,False,1071.0,200.0,629.0,EQ,2.0,4782.0,0.0,472.0,INE075A01022,467.0
4,299.95,ITC,13.96,,1667814.0,,ITC Limited,N,26-MAY-22,,Listed,272.9,272.7,10.46,245.45,3853.0,2820.0,1841.0,20-MAY-22,1679.0,269.7,747.0,12487862.0,-0.55,4278.12,45.97,1145022.0,270.97,,238599.18,DIVIDEND - RS 6.25 PER SHARE,271.05,03-Jun-2022 00:00:00,271.1,282.35,272.7,,200.9,270.95,271.0,28-MAY-22,5740186.0,270.9,No Band,3.5,09-JUL-21,10.46,271.2,271.25,1578815.0,271.3,271.35,271.4,-1.50,,,5655.0,False,4307.0,1171.0,682.0,EQ,1.0,5808.0,0.0,272.4,INE154A01025,271.2
5,166.75,ONGC,19.63,,2019266.0,,Oil & Natural Gas Corporation Limited,N,21-FEB-22,,Listed,155.3,151.6,16.13,136.45,16942.0,20870.0,33455.0,08-MAR-22,5234.0,152.8,1882.0,16747177.0,1.52,17315.06,47.15,1748350.0,154.2,,55307.94,INTERIM DIVIDEND - RS 1.75 PER SHARE,153.8,03-Jun-2022 00:00:00,153.85,194.95,151.6,,108.5,153.7,153.75,22-FEB-22,7895486.0,153.65,No Band,3.5,23-AUG-21,16.13,153.9,153.95,11228963.0,154.0,154.05,154.1,2.3,,,27536.0,False,21662.0,12609.0,16257.0,EQ,5.0,17605.0,0.0,153.1,INE213A01029,153.9
6,447.4,HINDALCO,21.46,23-AUG-21,714838.0,,Hindalco Industries Limited,N,12-AUG-21,17-AUG-21,Listed,406.2,406.75,17.96,366.1,2319.0,10332.0,476.0,29-MAR-22,4415.0,395.95,127.0,12229014.0,-0.53,10979.81,42.62,745078.0,401.49,,59412.44,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,404.6,03-Jun-2022 00:00:00,404.65,636.0,406.75,,359.8,404.5,404.55,,5211577.0,404.45,No Band,3.5,18-JUN-21,17.96,404.75,404.8,2734766.0,404.85,404.9,404.95,-2.15,,,3227.0,False,2363.0,1641.0,548.0,EQ,1.0,3911.0,0.0,402.6,INE038A01020,404.6
7,170.5,NTPC,15.2,,1481510.0,,NTPC Limited,N,03-FEB-22,,Listed,157.85,155.0,11.7,139.5,29285.0,31722.0,19256.0,19-APR-22,8404.0,155.2,3425.0,,1.55,6652.33,,1405891.0,156.48,,73646.18,INTERIM DIVIDEND - RS 4 PER SHARE,157.25,,157.3,166.35,155.0,,110.45,157.15,157.2,05-FEB-22,,157.1,No Band,3.5,03-JUN-21,11.7,157.4,157.45,4251232.0,157.5,157.55,157.6,2.4,,,18744.0,False,31150.0,11284.0,3492.0,EQ,10.0,29058.0,0.0,155.8,INE733E01010,157.4
8,130.1,IOC,15.19,,1692527.0,,Indian Oil Corporation Limited,N,09-FEB-22,,Listed,118.6,118.3,11.69,106.5,35608.0,35089.0,27057.0,09-NOV-21,8514.0,116.7,5809.0,,-0.97,2529.04,,1888651.0,117.21,,30069.77,INTERIM DIVIDEND - RS  4 PER SHARE,117.1,,117.15,141.5,118.3,,101.9,117.0,117.05,10-FEB-22,,116.95,No Band,3.5,10-AUG-21,11.69,117.2,117.25,2157696.0,117.3,117.35,117.4,-1.15,,,62097.0,False,23732.0,7319.0,156.0,EQ,10.0,29825.0,0.0,118.3,INE242A01010,117.15
9,1473.35,GRASIM,16.84,27-AUG-21,126142.0,,Grasim Industries Limited,N,12-AUG-21,14-AUG-21,Listed,1339.9,1339.45,13.34,1205.55,44.0,70.0,59.0,18-JAN-22,56.0,1316.3,8.0,,-0.74,7738.5,,124353.0,1328.53,,50259.97,ANNUAL GENERAL MEETING/DIVIDEND - RS 5  PER SHARE/ SPECIAL DIVIDEND - RS 4 PER SHARE,1329.6,,1329.65,1929.8,1339.45,,1316.3,1329.45,1329.5,,,1329.3,No Band,3.5,06-JUN-22,13.34,1330.0,1330.2,582486.0,1330.25,1330.35,1330.4,-9.85,,,52.0,False,26.0,386.0,31.0,EQ,2.0,18.0,0.0,1334.0,INE047A01021,1329.6
10,363.7,DLF,22.22,,483141.0,,DLF Limited,N,23-AUG-21,,Listed,330.45,330.65,18.72,297.6,961.0,1572.0,1713.0,18-OCT-21,745.0,323.85,250.0,5573119.0,-2.01,4544.41,40.43,473017.0,326.74,,20461.57,DIVIDEND - RS 2 PER SHARE,324.0,03-Jun-2022 00:00:00,324.05,449.7,330.65,,279.45,323.9,323.95,24-AUG-21,2253115.0,323.85,No Band,3.5,01-JUL-21,18.72,324.2,324.25,1390835.0,324.3,324.35,324.4,-6.65,,,1269.0,False,590.0,10714.0,50.0,EQ,2.0,3273.0,0.0,329.8,INE271C01023,324.0
11,1057.0,CIPLA,14.15,25-AUG-21,171858.0,,Cipla Limited,N,09-AUG-21,11-AUG-21,Listed,975.0,960.95,10.65,864.9,1.0,50.0,65.0,15-MAR-22,138.0,960.5,750.0,,1.09,4201.98,,184643.0,971.23,,49619.71,ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE,971.35,,971.4,1083.0,960.95,,850.0,971.25,971.3,,,971.2,No Band,3.5,17-DEC-21,10.65,971.85,971.9,432645.0,971.95,972.0,972.05,10.45,,,30.0,False,189.0,48.0,40.0,EQ,2.0,93.0,0.0,960.95,INE059A01026,971.4
12,2583.5,SIEMENS,15.28,04-FEB-22,41529.0,,Siemens Limited,N,20-JAN-22,22-JAN-22,Listed,2358.85,2348.65,11.78,2113.8,26.0,7.0,31.0,13-DEC-21,37.0,2327.9,5.0,,0.1,475.91,,44592.0,2342.99,,20910.05,DIVIDEND - RS 8 PER SHARE,2349.0,,2349.05,2576.85,2348.65,,1920.0,2348.65,2348.8,,,2348.55,No Band,3.5,28-JUL-21,11.78,2350.0,2350.95,20312.0,2351.0,2351.1,2351.2,2.35,,,30.0,False,1.0,23.0,1.0,EQ,2.0,1.0,0.0,2344.1,INE003A01024,2351.0
