,pricebandupper,symbol,applicableMargin,bcEndDate,totalSellQuantity,adhocMargin,companyName,marketType,exDate,bcStartDate,css_status_desc,dayHigh,basePrice,securityVar,pricebandlower,sellQuantity5,sellQuantity4,sellQuantity3,cm_adj_high_dt,sellQuantity2,dayLow,sellQuantity1,quantityTraded,pChange,totalTradedValue,deliveryToTradedQuantity,totalBuyQuantity,averagePrice,indexVar,cm_ffm,purpose,buyPrice2,secDate,buyPrice1,high52,previousClose,ndEndDate,low52,buyPrice4,buyPrice3,recordDate,deliveryQuantity,buyPrice5,priceBand,extremeLossMargin,cm_adj_low_dt,varMargin,sellPrice1,sellPrice2,totalTradedVolume,sellPrice3,sellPrice4,sellPrice5,change,surv_indicator,ndStartDate,buyQuantity4,isExDateFlag,buyQuantity3,buyQuantity2,buyQuantity1,series,faceValue,buyQuantity5,closePrice,open,isinCode,lastPrice
0,3057.45,RELIANCE,15.73,,457759.0,,Reliance Industries Limited,N,11-JUN-21,,Listed,2814.0,2779.5,12.23,2501.55,31.0,46.0,24.0,29-APR-22,1.0,2761.75,151.0,,0.14,60984.99,,229881.0,2788.06,,958951.64,DIVIDEND - RS 7 PER SHARE,2782.95,,2783.0,2856.15,2779.5,,2016.25,2782.8,2782.85,14-JUN-21,,2782.65,No Band,3.5,28-JUL-21,12.23,2783.4,2783.5,2187363.0,2783.6,2783.7,2783.75,3.9,,,21.0,False,3.0,94.0,658.0,EQ,10.0,44.0,0.0,2780.0,INE002A01018,2783.4
1,3784.15,TCS,13.04,,118141.0,,Tata Consultancy Services Limited,N,25-MAY-22,,Listed,3430.0,3440.15,9.54,3096.15,10.0,11.0,19.0,17-JAN-22,11.0,3380.0,57.0,,-1.52,7750.63,,104187.0,3398.31,,356308.16,DIVIDEND - RS 22 PER SHARE,3387.35,,3387.4,4043.0,3440.15,,3122.65,3387.05,3387.1,26-MAY-22,,3387.0,No Band,3.5,03-JUN-21,9.54,3387.75,3388.15,228073.0,3388.35,3388.6,3388.8,-52.40,,,7.0,False,2.0,15.0,3.0,EQ,1.0,100.0,0.0,3418.0,INE467B01029,3387.75
2,2505.05,HDFC,16.49,,119323.0,,Housing Development Finance Corporation Limited,N,31-MAY-22,,Listed,2287.0,2277.35,12.99,2049.65,1.0,131.0,1.0,15-NOV-21,36.0,2256.05,124.0,,-0.13,9224.17,,129077.0,2271.03,,412024.09,DIVIDEND - RS 30 PER SHARE,2274.3,,2274.35,3021.1,2277.35,,2046.0,2274.05,2274.25,01-JUN-22,,2274.0,No Band,3.5,08-MAR-22,12.99,2274.5,2274.9,406167.0,2274.95,2275.0,2275.05,-3.00,,,42.0,False,64.0,242.0,288.0,EQ,2.0,34.0,0.0,2257.0,INE001A01036,2274.35
3,523.05,WIPRO,15.7,,558361.0,,Wipro Limited,N,05-APR-22,,Listed,472.0,475.5,12.2,427.95,905.0,1098.0,266.0,14-OCT-21,932.0,464.2,679.0,,-1.84,8273.72,,568604.0,467.1,,70381.56,INTERIM DIVIDEND - RS 5 PER SHARE,466.65,,466.7,739.85,475.5,,443.2,466.55,466.6,06-APR-22,,466.5,No Band,3.5,25-MAY-22,12.2,466.75,466.85,1771295.0,466.9,466.95,467.0,-8.75,,,2105.0,False,1185.0,30.0,1.0,EQ,2.0,2472.0,0.0,472.0,INE075A01022,466.75
4,299.95,ITC,13.96,,1730062.0,,ITC Limited,N,26-MAY-22,,Listed,272.9,272.7,10.46,245.45,5566.0,4583.0,2496.0,20-MAY-22,1543.0,269.7,1917.0,,-0.39,4961.55,,1143908.0,271.05,,238599.18,DIVIDEND - RS 6.25 PER SHARE,271.6,,271.65,282.35,272.7,,200.9,271.5,271.55,28-MAY-22,,271.45,No Band,3.5,09-JUL-21,10.46,271.7,271.75,1830493.0,271.8,271.85,271.9,-1.05,,,4789.0,False,4114.0,1286.0,76.0,EQ,1.0,9455.0,0.0,272.4,INE154A01025,271.65
5,166.75,ONGC,19.63,,1937712.0,,Oil & Natural Gas Corporation Limited,N,21-FEB-22,,Listed,155.3,151.6,16.13,136.45,29949.0,18346.0,14881.0,08-MAR-22,9464.0,152.8,2471.0,,1.98,18970.53,,1707143.0,154.18,,55307.94,INTERIM DIVIDEND - RS 1.75 PER SHARE,154.45,,154.5,194.95,151.6,,108.5,154.35,154.4,22-FEB-22,,154.3,No Band,3.5,23-AUG-21,16.13,154.6,154.65,12304145.0,154.7,154.75,154.8,3.0,,,26296.0,False,14440.0,5571.0,3569.0,EQ,5.0,24297.0,0.0,153.1,INE213A01029,154.6
6,447.4,HINDALCO,21.46,23-AUG-21,720763.0,,Hindalco Industries Limited,N,12-AUG-21,17-AUG-21,Listed,406.2,406.75,17.96,366.1,1079.0,204.0,869.0,29-MAR-22,243.0,395.95,15.0,,-0.53,11891.08,,711994.0,401.7,,59412.44,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,404.4,,404.45,636.0,406.75,,359.8,404.3,404.35,,,404.25,No Band,3.5,18-JUN-21,17.96,404.5,404.6,2960189.0,404.65,404.7,404.75,-2.15,,,3854.0,False,1045.0,404.0,82.0,EQ,1.0,5056.0,0.0,402.6,INE038A01020,404.6
7,170.5,NTPC,15.2,,1506404.0,,NTPC Limited,N,03-FEB-22,,Listed,157.85,155.0,11.7,139.5,24255.0,19589.0,11421.0,19-APR-22,24557.0,155.2,10341.0,,1.52,7238.81,,1500522.0,156.55,,73646.18,INTERIM DIVIDEND - RS 4 PER SHARE,157.25,,157.3,166.35,155.0,,110.45,157.15,157.2,05-FEB-22,,157.1,No Band,3.5,03-JUN-21,11.7,157.35,157.4,4623960.0,157.45,157.5,157.55,2.35,,,35941.0,False,19659.0,7979.0,6352.0,EQ,10.0,48265.0,0.0,155.8,INE733E01010,157.35
8,130.1,IOC,15.19,,1697135.0,,Indian Oil Corporation Limited,N,09-FEB-22,,Listed,118.6,118.3,11.69,106.5,33686.0,34751.0,16764.0,09-NOV-21,21735.0,116.7,10797.0,,-0.89,2683.99,,1928419.0,117.21,,30069.77,INTERIM DIVIDEND - RS  4 PER SHARE,117.15,,117.2,141.5,118.3,,101.9,117.05,117.1,10-FEB-22,,117.0,No Band,3.5,10-AUG-21,11.69,117.25,117.3,2289897.0,117.35,117.4,117.45,-1.05,,,37564.0,False,18624.0,4500.0,146.0,EQ,10.0,59240.0,0.0,118.3,INE242A01010,117.25
9,1473.35,GRASIM,16.84,27-AUG-21,124453.0,,Grasim Industries Limited,N,12-AUG-21,14-AUG-21,Listed,1339.9,1339.45,13.34,1205.55,5.0,3.0,28.0,18-JAN-22,32.0,1316.3,103.0,,-0.68,8191.81,,131157.0,1328.64,,50259.97,ANNUAL GENERAL MEETING/DIVIDEND - RS 5  PER SHARE/ SPECIAL DIVIDEND - RS 4 PER SHARE,1330.25,,1330.3,1929.8,1339.45,,1316.3,1330.15,1330.2,,,1330.1,No Band,3.5,06-JUN-22,13.34,1330.85,1330.9,616556.0,1330.95,1331.0,1331.1,-9.15,,,38.0,False,683.0,6.0,38.0,EQ,2.0,475.0,0.0,1334.0,INE047A01021,1330.3
