,pricebandupper,symbol,applicableMargin,bcEndDate,totalSellQuantity,adhocMargin,companyName,marketType,exDate,bcStartDate,css_status_desc,dayHigh,basePrice,securityVar,pricebandlower,sellQuantity5,sellQuantity4,sellQuantity3,cm_adj_high_dt,sellQuantity2,dayLow,sellQuantity1,quantityTraded,pChange,totalTradedValue,deliveryToTradedQuantity,totalBuyQuantity,averagePrice,indexVar,cm_ffm,purpose,buyPrice2,secDate,buyPrice1,high52,previousClose,ndEndDate,low52,buyPrice4,buyPrice3,recordDate,deliveryQuantity,buyPrice5,priceBand,extremeLossMargin,cm_adj_low_dt,varMargin,sellPrice1,sellPrice2,totalTradedVolume,sellPrice3,sellPrice4,sellPrice5,change,surv_indicator,ndStartDate,buyQuantity4,isExDateFlag,buyQuantity3,buyQuantity2,buyQuantity1,series,faceValue,buyQuantity5,closePrice,open,isinCode,lastPrice
0,3057.45,RELIANCE,15.73,,457759.0,,Reliance Industries Limited,N,11-JUN-21,,Listed,2814.0,2779.5,12.23,2501.55,31.0,46.0,24.0,29-APR-22,1.0,2761.75,151.0,,0.14,60984.99,,229881.0,2788.06,,958951.64,DIVIDEND - RS 7 PER SHARE,2782.95,,2783.0,2856.15,2779.5,,2016.25,2782.8,2782.85,14-JUN-21,,2782.65,No Band,3.5,28-JUL-21,12.23,2783.4,2783.5,2187363.0,2783.6,2783.7,2783.75,3.9,,,21.0,False,3.0,94.0,658.0,EQ,10.0,44.0,0.0,2780.0,INE002A01018,2783.4
1,3784.15,TCS,13.04,,117703.0,,Tata Consultancy Services Limited,N,25-MAY-22,,Listed,3430.0,3440.15,9.54,3096.15,11.0,80.0,10.0,17-JAN-22,32.0,3380.0,10.0,,-1.52,7658.89,,104186.0,3398.44,,356308.16,DIVIDEND - RS 22 PER SHARE,3386.65,,3387.0,4043.0,3440.15,,3122.65,3386.55,3386.6,26-MAY-22,,3386.45,No Band,3.5,03-JUN-21,9.54,3387.9,3387.95,225365.0,3388.05,3388.1,3388.2,-52.25,,,13.0,False,1.0,10.0,7.0,EQ,1.0,36.0,0.0,3418.0,INE467B01029,3387.9
2,2505.05,HDFC,16.49,,120518.0,,Housing Development Finance Corporation Limited,N,31-MAY-22,,Listed,2287.0,2277.35,12.99,2049.65,37.0,57.0,64.0,15-NOV-21,88.0,2256.05,85.0,,-0.15,8792.24,,127810.0,2270.91,,412024.09,DIVIDEND - RS 30 PER SHARE,2273.2,,2273.25,3021.1,2277.35,,2046.0,2273.05,2273.1,01-JUN-22,,2273.0,No Band,3.5,08-MAR-22,12.99,2274.05,2274.1,387168.0,2274.15,2274.25,2274.3,-3.35,,,21.0,False,15.0,70.0,284.0,EQ,2.0,41.0,0.0,2257.0,INE001A01036,2274.0
3,523.05,WIPRO,15.7,,564109.0,,Wipro Limited,N,05-APR-22,,Listed,472.0,475.5,12.2,427.95,169.0,1395.0,100.0,14-OCT-21,13.0,464.2,218.0,,-1.90,8245.01,,558866.0,467.1,,70381.56,INTERIM DIVIDEND - RS 5 PER SHARE,466.4,,466.45,739.85,475.5,,443.2,466.3,466.35,06-APR-22,,466.25,No Band,3.5,25-MAY-22,12.2,466.5,466.55,1765148.0,466.6,466.65,466.7,-9.05,,,1163.0,False,1310.0,204.0,68.0,EQ,2.0,2104.0,0.0,472.0,INE075A01022,466.45
4,299.95,ITC,13.96,,1705325.0,,ITC Limited,N,26-MAY-22,,Listed,272.9,272.7,10.46,245.45,3948.0,4163.0,946.0,20-MAY-22,1.0,269.7,423.0,,-0.44,4783.23,,1145276.0,271.02,,238599.18,DIVIDEND - RS 6.25 PER SHARE,271.35,,271.4,282.35,272.7,,200.9,271.25,271.3,28-MAY-22,,271.2,No Band,3.5,09-JUL-21,10.46,271.5,271.55,1764901.0,271.6,271.65,271.7,-1.20,,,5627.0,False,5732.0,4356.0,3535.0,EQ,1.0,4032.0,0.0,272.4,INE154A01025,271.5
5,166.75,ONGC,19.63,,1937712.0,,Oil & Natural Gas Corporation Limited,N,21-FEB-22,,Listed,155.3,151.6,16.13,136.45,29949.0,18346.0,14881.0,08-MAR-22,9464.0,152.8,2471.0,,1.98,18970.53,,1707143.0,154.18,,55307.94,INTERIM DIVIDEND - RS 1.75 PER SHARE,154.45,,154.5,194.95,151.6,,108.5,154.35,154.4,22-FEB-22,,154.3,No Band,3.5,23-AUG-21,16.13,154.6,154.65,12304145.0,154.7,154.75,154.8,3.0,,,26296.0,False,14440.0,5571.0,3569.0,EQ,5.0,24297.0,0.0,153.1,INE213A01029,154.6
6,447.4,HINDALCO,21.46,23-AUG-21,729780.0,,Hindalco Industries Limited,N,12-AUG-21,17-AUG-21,Listed,406.2,406.75,17.96,366.1,3186.0,3166.0,338.0,29-MAR-22,842.0,395.95,347.0,,-0.58,11583.0,,721782.0,401.62,,59412.44,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,404.2,,404.25,636.0,406.75,,359.8,404.1,404.15,,,404.05,No Band,3.5,18-JUN-21,17.96,404.3,404.4,2884069.0,404.45,404.5,404.55,-2.35,,,4560.0,False,90.0,9.0,123.0,EQ,1.0,2324.0,0.0,402.6,INE038A01020,404.4
7,170.5,NTPC,15.2,,1506404.0,,NTPC Limited,N,03-FEB-22,,Listed,157.85,155.0,11.7,139.5,24255.0,19589.0,11421.0,19-APR-22,24557.0,155.2,10341.0,,1.52,7238.81,,1500522.0,156.55,,73646.18,INTERIM DIVIDEND - RS 4 PER SHARE,157.25,,157.3,166.35,155.0,,110.45,157.15,157.2,05-FEB-22,,157.1,No Band,3.5,03-JUN-21,11.7,157.35,157.4,4623960.0,157.45,157.5,157.55,2.35,,,35941.0,False,19659.0,7979.0,6352.0,EQ,10.0,48265.0,0.0,155.8,INE733E01010,157.35
8,130.1,IOC,15.19,,1684002.0,,Indian Oil Corporation Limited,N,09-FEB-22,,Listed,118.6,118.3,11.69,106.5,33906.0,21400.0,20621.0,09-NOV-21,18110.0,116.7,13666.0,,-0.93,2672.87,,1930760.0,117.21,,30069.77,INTERIM DIVIDEND - RS  4 PER SHARE,117.15,,117.2,141.5,118.3,,101.9,117.05,117.1,10-FEB-22,,117.0,No Band,3.5,10-AUG-21,11.69,117.25,117.3,2280410.0,117.35,117.4,117.45,-1.10,,,36849.0,False,18966.0,12988.0,14.0,EQ,10.0,60718.0,0.0,118.3,INE242A01010,117.2
9,1473.35,GRASIM,16.84,27-AUG-21,124539.0,,Grasim Industries Limited,N,12-AUG-21,14-AUG-21,Listed,1339.9,1339.45,13.34,1205.55,7.0,574.0,47.0,18-JAN-22,31.0,1316.3,51.0,,-0.63,8070.02,,128929.0,1328.6,,50259.97,ANNUAL GENERAL MEETING/DIVIDEND - RS 5  PER SHARE/ SPECIAL DIVIDEND - RS 4 PER SHARE,1330.4,,1330.5,1929.8,1339.45,,1316.3,1330.0,1330.05,,,1329.95,No Band,3.5,06-JUN-22,13.34,1330.6,1330.7,607408.0,1330.95,1331.0,1331.05,-8.45,,,608.0,False,576.0,1.0,2.0,EQ,2.0,473.0,0.0,1334.0,INE047A01021,1331.0
